AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
11,FLIGHT,F227,A,G,25301.0,111.0,247.0,292.0,5.43,8.43
12,FLIGHT,F5,H,A,738.0,122.0,900.0,1800.0,22.488,25.488
12,FERRY,FERRY,A,G,860.0,60.0,,,,
12,FLIGHT,F29,G,K,3376.0,164.0,778.0,1678.0,20.656,23.656
12,FERRY,FERRY,K,L,3540.0,60.0,,,,
12,FLIGHT,F62,L,E,6459.0,162.0,614.0,1514.0,18.515,21.515
12,FLIGHT,F103,E,A,12302.0,173.0,452.0,1352.0,14.457,17.457
12,FLIGHT,F125,A,F,13951.0,150.0,279.0,1179.0,13.312,16.312
12,MAINT,A,F,F,14101.0,90.0,,,,
12,FLIGHT,F136,F,H,15436.0,172.0,900.0,1029.0,12.281,15.281
12,FERRY,FERRY,H,B,15608.0,60.0,,,,
12,FLIGHT,F142,B,E,16386.0,143.0,728.0,857.0,11.621,14.621
12,FLIGHT,F186,E,I,20880.0,145.0,585.0,714.0,8.5,11.5
12,FLIGHT,F194,I,F,22348.0,102.0,440.0,569.0,7.481,10.481
12,FERRY,FERRY,F,E,22450.0,60.0,,,,
12,FLIGHT,F211,E,F,23902.0,64.0,338.0,467.0,6.401,9.401
12,FLIGHT,F251,F,A,28056.0,72.0,274.0,403.0,3.517,6.517
12,FLIGHT,F259,A,I,29291.0,143.0,202.0,331.0,2.659,5.659
12,MAINT,A,I,I,29434.0,90.0,,,,
12,FLIGHT,F267,I,H,29644.0,71.0,900.0,188.0,2.414,5.414
13,FLIGHT,F10,A,C,1012.0,92.0,900.0,1800.0,22.297,25.297
13,FERRY,FERRY,C,E,1104.0,60.0,,,,
13,FLIGHT,F26,E,D,3330.0,133.0,808.0,1708.0,20.688,23.688
13,FERRY,FERRY,D,J,3463.0,60.0,,,,
13,FLIGHT,F56,J,F,5433.0,151.0,675.0,1575.0,19.227,22.227
13,FLIGHT,F98,F,A,12032.0,77.0,524.0,1424.0,14.644,17.644
13,FLIGHT,F106,A,H,12435.0,78.0,447.0,1347.0,14.365,17.365
13,FLIGHT,F109,H,F,12567.0,90.0,369.0,1269.0,14.273,17.273
13,FERRY,FERRY,F,D,12657.0,60.0,,,,
13,FLIGHT,F128,D,B,14912.0,66.0,279.0,1179.0,12.644,15.644
13,FLIGHT,F138,B,C,16210.0,179.0,213.0,1113.0,11.743,14.743
13,MAINT,A,C,C,16389.0,90.0,,,,
13,FLIGHT,F144,C,F,16491.0,162.0,900.0,934.0,11.548,14.548
13,FLIGHT,F157,F,B,18124.0,156.0,738.0,772.0,10.414,13.414
13,FLIGHT,F169,B,G,19428.0,122.0,582.0,616.0,9.508,12.508
13,FLIGHT,F175,G,K,19626.0,139.0,460.0,494.0,9.371,12.371
13,FLIGHT,F191,K,D,22127.0,114.0,321.0,355.0,7.634,10.634
13,FLIGHT,F200,D,I,22683.0,69.0,207.0,241.0,7.248,10.248
13,FLIGHT,F204,I,B,23565.0,65.0,138.0,172.0,6.635,9.635
13,FLIGHT,F213,B,C,24088.0,63.0,73.0,107.0,6.272,9.272
13,FERRY,FERRY,C,L,24151.0,60.0,,,,
13,MAINT,B,L,L,24211.0,180.0,,,,
13,FLIGHT,F229,L,J,25359.0,127.0,900.0,1800.0,5.39,8.39
13,FLIGHT,F254,J,E,28358.0,65.0,773.0,1673.0,3.307,6.307
14,FLIGHT,F11,F,K,1049.0,128.0,900.0,1800.0,22.272,25.272
14,FERRY,FERRY,K,G,1177.0,60.0,,,,
14,FLIGHT,F30,G,B,3436.0,158.0,772.0,1672.0,20.614,23.614
14,FERRY,FERRY,B,H,3594.0,60.0,,,,
14,FLIGHT,F71,H,D,8082.0,62.0,614.0,1514.0,17.387,20.387
14,FLIGHT,F107,D,L,12437.0,92.0,552.0,1452.0,14.363,17.363
14,FERRY,FERRY,L,J,12529.0,60.0,,,,
14,FLIGHT,F118,J,K,13703.0,102.0,460.0,1360.0,13.484,16.484
14,FLIGHT,F140,K,E,16332.0,128.0,358.0,1258.0,11.658,14.658
14,FLIGHT,F145,E,G,16502.0,157.0,230.0,1130.0,11.54,14.54
14,MAINT,A,G,G,16659.0,90.0,,,,
14,FLIGHT,F158,G,L,18217.0,169.0,900.0,973.0,10.349,13.349
14,FLIGHT,F178,L,K,19842.0,117.0,731.0,804.0,9.221,12.221
14,FLIGHT,F183,K,G,20766.0,153.0,614.0,687.0,8.579,11.579
14,FLIGHT,F188,G,K,21102.0,161.0,461.0,534.0,8.346,11.346
14,FLIGHT,F189,K,A,21333.0,155.0,300.0,373.0,8.185,11.185
14,MAINT,A,A,A,21488.0,90.0,,,,
14,FLIGHT,F198,A,G,22464.0,151.0,900.0,218.0,7.4,10.4
14,FERRY,FERRY,G,K,22615.0,60.0,,,,
14,MAINT,B,K,K,22675.0,180.0,,,,
14,FLIGHT,F228,K,J,25350.0,110.0,900.0,1800.0,5.396,8.396
14,FLIGHT,F249,J,G,27811.0,66.0,790.0,1690.0,3.687,6.687
15,FERRY,FERRY,E,B,0.0,60.0,,,,
15,FLIGHT,F18,B,E,2246.0,163.0,900.0,1800.0,21.44,24.44
15,FLIGHT,F39,E,I,3813.0,123.0,737.0,1637.0,20.352,23.352
15,FLIGHT,F43,I,K,3982.0,164.0,614.0,1514.0,20.235,23.235
15,FLIGHT,F79,K,D,9633.0,102.0,450.0,1350.0,16.31,19.31
15,FERRY,FERRY,D,I,9735.0,60.0,,,,
15,FLIGHT,F83,I,A,9810.0,77.0,348.0,1248.0,16.188,19.188
15,FERRY,FERRY,A,C,9887.0,60.0,,,,
15,FLIGHT,F127,C,L,14779.0,142.0,271.0,1171.0,12.737,15.737
15,FERRY,FERRY,L,A,14921.0,60.0,,,,
15,MAINT,A,A,A,14981.0,90.0,,,,
15,FLIGHT,F167,A,B,19385.0,160.0,900.0,1029.0,9.538,12.538
15,FLIGHT,F202,B,G,23442.0,123.0,740.0,869.0,6.721,9.721
15,FERRY,FERRY,G,K,23565.0,60.0,,,,
15,FLIGHT,F234,K,G,25624.0,69.0,617.0,746.0,5.206,8.206
16,FLIGHT,F16,A,D,2077.0,139.0,900.0,1800.0,21.558,24.558
16,FERRY,FERRY,D,I,2216.0,60.0,,,,
16,FLIGHT,F32,I,K,3531.0,132.0,761.0,1661.0,20.548,23.548
16,FERRY,FERRY,K,H,3663.0,60.0,,,,
16,FLIGHT,F60,H,J,6224.0,105.0,629.0,1529.0,18.678,21.678
16,FERRY,FERRY,J,B,6329.0,60.0,,,,
16,FLIGHT,F114,B,C,13351.0,64.0,524.0,1424.0,13.728,16.728
16,FLIGHT,F121,C,J,13854.0,135.0,460.0,1360.0,13.379,16.379
16,FLIGHT,F132,J,K,15090.0,100.0,325.0,1225.0,12.521,15.521
16,FLIGHT,F150,K,E,16994.0,80.0,225.0,1125.0,11.199,14.199
16,FERRY,FERRY,E,B,17074.0,60.0,,,,
16,MAINT,A,B,B,17134.0,90.0,,,,
16,FLIGHT,F172,B,G,19470.0,162.0,900.0,1045.0,9.479,12.479
16,FLIGHT,F190,G,C,22107.0,154.0,738.0,883.0,7.648,10.648
16,FLIGHT,F205,C,G,23579.0,130.0,584.0,729.0,6.626,9.626
16,FERRY,FERRY,G,C,23709.0,60.0,,,,
16,FLIGHT,F257,C,D,28490.0,143.0,454.0,599.0,3.215,6.215
17,FERRY,FERRY,G,B,0.0,60.0,,,,
17,FLIGHT,F19,B,L,2281.0,64.0,900.0,1800.0,21.416,24.416
17,FLIGHT,F33,L,G,3537.0,111.0,836.0,1736.0,20.544,23.544
17,FLIGHT,F54,G,E,5346.0,61.0,725.0,1625.0,19.288,22.288
17,FLIGHT,F58,E,J,6145.0,163.0,664.0,1564.0,18.733,21.733
17,FLIGHT,F65,J,I,6613.0,76.0,501.0,1401.0,18.408,21.408
17,FLIGHT,F68,I,E,7859.0,174.0,425.0,1325.0,17.542,20.542
17,FLIGHT,F80,E,H,9715.0,137.0,251.0,1151.0,16.253,19.253
17,FLIGHT,F88,H,E,10699.0,97.0,114.0,1014.0,15.57,18.57
17,MAINT,A,E,E,10796.0,90.0,,,,
17,FLIGHT,F96,E,F,11926.0,162.0,900.0,917.0,14.718,17.718
17,FLIGHT,F102,F,J,12217.0,155.0,738.0,755.0,14.516,17.516
17,FERRY,FERRY,J,C,12372.0,60.0,,,,
17,FLIGHT,F112,C,L,13339.0,155.0,583.0,600.0,13.737,16.737
17,FERRY,FERRY,L,K,13494.0,60.0,,,,
17,FLIGHT,F153,K,J,18010.0,123.0,428.0,445.0,10.493,13.493
17,FLIGHT,F206,J,D,23582.0,131.0,305.0,322.0,6.624,9.624
17,FLIGHT,F210,D,E,23799.0,127.0,174.0,191.0,6.473,9.473
17,MAINT,B,E,E,23926.0,180.0,,,,
17,FLIGHT,F216,E,K,24855.0,113.0,900.0,1800.0,5.74,8.74
17,FLIGHT,F222,K,H,25090.0,153.0,787.0,1687.0,5.576,8.576
17,FERRY,FERRY,H,A,25243.0,60.0,,,,
17,FLIGHT,F242,A,F,26821.0,116.0,634.0,1534.0,4.374,7.374
17,FLIGHT,F266,F,G,29611.0,138.0,518.0,1418.0,2.437,5.437
18,FLIGHT,F21,H,A,2343.0,74.0,900.0,1800.0,21.373,24.373
18,FERRY,FERRY,A,B,2417.0,60.0,,,,
18,FLIGHT,F25,B,D,3317.0,102.0,826.0,1726.0,20.697,23.697
18,FERRY,FERRY,D,A,3419.0,60.0,,,,
18,FLIGHT,F52,A,L,5164.0,74.0,724.0,1624.0,19.414,22.414
18,FLIGHT,F93,L,E,10955.0,141.0,650.0,1550.0,15.392,18.392
18,FERRY,FERRY,E,K,11096.0,60.0,,,,
